label,body_char_len,body_word_count,subject_char_len,subject_word_count,num_urls,has_url,num_html_tags,has_html,num_exclaim,num_question,num_digits,digit_ratio,uppercase_ratio,num_money_symbols,has_money_symbol,avg_word_len,urgent_word_count,subject_is_reply
0,2036,319,72,9,4,1,0,0,0,1,18,0.0085,0.0189,0,0,4.915,0,0
1,168,13,28,1,1,1,0,0,0,0,20,0.1015,0.2484,0,0,12.714,0,0
1,76,14,33,6,1,1,0,0,1,0,0,0.0,0.023,0,0,4.35,0,0
1,113,20,25,4,1,1,0,0,2,0,1,0.0072,0.0182,0,0,4.625,0,0
1,110,19,39,6,1,1,0,0,0,0,0,0.0,0.0163,0,0,4.92,0,0
0,4887,769,41,5,10,1,0,0,1,2,36,0.0073,0.0596,0,0,4.836,3,0
1,107,17,39,5,1,1,0,0,1,0,0,0.0,0.0164,0,0,5.545,0,0
1,99,17,29,6,1,1,0,0,1,0,0,0.0,0.0194,0,0,4.478,0,0
1,494,80,3,1,1,1,0,0,6,0,12,0.0241,0.0416,3,1,4.901,0,0
0,1451,244,76,10,2,1,0,0,0,1,12,0.0079,0.033,0,0,4.764,0,1
0,200,36,61,11,1,1,0,0,0,1,0,0.0,0.0656,0,0,3.894,0,1
0,615,89,76,10,3,1,0,0,1,1,18,0.026,0.0708,0,0,5.222,0,1
0,5819,803,39,7,3,1,0,0,0,0,100,0.0171,0.1201,0,0,5.398,4,0
0,4393,617,41,7,3,1,0,0,0,0,83,0.0187,0.0632,0,0,5.508,1,0
0,3779,653,76,10,3,1,0,0,0,1,36,0.0093,0.0284,0,0,4.48,0,1
1,595,141,25,6,1,1,0,0,2,1,0,0.0,0.0415,0,0,3.116,0,0
1,285,50,41,8,0,0,0,0,0,0,24,0.0734,0.0558,0,0,4.431,1,0
1,110,17,35,5,1,1,0,0,1,0,0,0.0,0.0165,0,0,5.5,0,0
0,1466,231,76,10,3,1,0,0,1,1,18,0.0117,0.0383,0,0,4.714,0,1
0,887,157,63,11,0,0,0,0,0,1,9,0.0095,0.0954,0,0,4.357,0,1
0,1369,228,76,10,3,1,0,0,2,1,18,0.0124,0.0501,0,0,4.466,0,1
0,738,126,41,7,0,0,0,0,0,1,72,0.0923,0.0932,0,0,3.865,1,1
1,26,4,79,8,0,0,0,0,0,0,23,0.217,0.0725,0,0,7.667,0,0
0,5641,838,92,14,7,1,0,0,4,1,103,0.018,0.0523,0,0,4.737,0,0
1,95,17,33,6,1,1,0,0,0,0,0,0.0,0.0294,0,0,4.435,0,0
1,75,11,4,1,0,0,0,0,0,0,0,0.0,0.1061,0,0,5.5,0,0
0,712,126,36,6,0,0,0,0,0,0,0,0.0,0.0493,0,0,4.455,3,0
1,171,13,21,1,1,1,0,0,0,0,17,0.0881,0.25,0,0,12.429,0,0
0,1607,238,24,5,0,0,0,0,0,2,83,0.0509,0.0406,0,0,4.395,0,1
0,221,37,63,11,1,1,0,0,0,1,6,0.0211,0.1478,0,0,4.438,0,1
0,1435,176,88,12,0,0,0,0,1,2,24,0.0157,0.052,0,0,5.372,0,0
0,32797,4691,33,6,92,1,0,0,0,63,1303,0.0397,0.0469,10,1,4.668,15,0
1,179,30,36,6,0,0,0,0,4,0,2,0.0093,0.0732,0,0,4.611,0,0
0,1181,201,39,7,0,0,0,0,0,2,9,0.0074,0.0489,0,0,4.37,4,1
0,1166,214,29,6,0,0,0,0,1,1,11,0.0092,0.03,0,0,4.141,0,1
0,1635,239,15,4,10,1,0,0,1,0,14,0.0085,0.1008,0,0,4.835,0,0
1,530,82,75,12,1,1,0,0,4,1,3,0.005,0.0207,0,0,5.17,1,0
0,5161,840,95,12,3,1,0,0,0,4,32,0.0061,0.037,2,1,4.98,1,0
1,152,23,21,3,1,1,0,0,0,0,0,0.0,0.0752,0,0,5.115,0,0
1,350,52,27,4,1,1,0,0,5,0,0,0.0,0.0635,0,0,5.339,1,0
1,284,50,25,6,0,0,0,0,0,0,25,0.0806,0.0367,0,0,4.339,0,0
1,171,13,34,1,1,1,0,0,0,0,20,0.0971,0.247,0,0,13.357,0,0
1,196,19,55,11,1,1,0,0,0,0,31,0.123,0.2343,2,1,6.967,0,0
0,1756,310,49,9,0,0,1,1,1,2,150,0.0831,0.1551,9,1,3.467,0,1
0,922,159,31,5,3,1,0,0,0,0,7,0.0073,0.077,0,0,4.476,2,0
0,2297,373,163,26,3,1,0,0,0,0,32,0.013,0.0501,0,0,4.882,0,0
0,1012,155,76,12,4,1,0,0,0,0,55,0.0505,0.0872,0,0,4.449,0,0
1,317,59,44,9,0,0,0,0,0,0,11,0.0304,0.0258,0,0,4.147,2,0
0,1210,225,47,5,0,0,0,0,0,2,24,0.0191,0.0309,0,0,4.178,2,0
0,629,104,46,7,1,1,1,1,1,1,14,0.0207,0.0488,1,1,4.387,0,1
1,173,11,21,1,1,1,0,0,0,0,11,0.0564,0.2216,0,0,14.833,0,0
0,3691,547,120,16,3,1,0,0,0,0,20,0.0052,0.0471,0,0,5.394,3,0
0,1614,271,76,10,3,1,0,0,1,1,32,0.0189,0.0361,0,0,4.523,0,1
0,1241,223,60,11,3,1,0,0,4,1,28,0.0215,0.0642,2,1,4.179,2,1
1,18,4,92,11,0,0,0,0,0,0,22,0.1982,0.0423,0,0,6.2,0,0
1,287,51,38,6,0,0,0,0,0,0,24,0.0736,0.0304,0,0,4.456,0,0
1,508,88,3,1,1,1,0,0,5,1,12,0.0234,0.031,3,1,4.483,0,0
1,71,11,10,2,1,1,0,0,0,0,0,0.0,0.1154,0,0,4.0,0,0
0,871,113,92,13,3,1,0,0,0,1,33,0.0342,0.0549,0,0,5.548,0,1
0,8267,1448,53,8,54,1,0,0,0,55,367,0.0441,0.0805,0,0,4.116,11,0
0,6422,924,96,15,9,1,0,0,4,1,118,0.0181,0.0513,0,0,4.758,0,1
0,776,112,51,6,0,0,0,0,0,1,15,0.0181,0.039,0,0,4.695,0,1
0,555,86,96,15,4,1,0,0,2,0,18,0.0276,0.046,0,0,4.97,0,1
1,59,8,22,3,0,0,0,0,4,0,0,0.0,0.2034,0,0,5.364,0,0
0,2217,341,61,8,4,1,0,0,0,4,124,0.0544,0.0457,0,0,4.825,1,0
0,999,157,76,10,2,1,0,0,0,1,20,0.0186,0.047,0,0,5.12,0,1
1,62,9,38,6,1,1,0,0,0,0,0,0.0,0.0238,0,0,5.6,0,0
1,250,44,40,8,1,1,0,0,2,0,3,0.0103,0.0509,0,0,4.212,0,0
1,164,11,29,1,1,1,0,0,0,0,11,0.0567,0.2349,0,0,14.75,0,0
1,176,11,29,1,1,1,0,0,0,0,11,0.0534,0.2191,0,0,15.75,0,0
1,236,34,42,7,1,1,0,0,0,0,0,0.0,0.0226,0,0,5.39,0,0
1,225,35,38,5,1,1,0,0,3,0,3,0.0114,0.0663,0,0,4.975,0,0
0,440,66,63,11,1,1,0,0,0,2,6,0.0119,0.0965,0,0,4.545,1,1
0,657,114,35,7,0,0,0,0,1,2,5,0.0072,0.0578,0,0,3.901,0,1
0,4109,560,17,3,1,1,0,0,0,0,57,0.0138,0.1209,0,0,5.845,0,0
0,2622,398,61,8,5,1,0,0,0,5,151,0.0563,0.0489,0,0,4.776,1,0
0,369,58,51,10,0,0,0,0,0,3,4,0.0095,0.0692,0,0,4.735,0,1
0,349,58,92,13,1,1,0,0,0,1,15,0.0339,0.0906,0,0,4.408,0,1
1,176,11,24,1,1,1,0,0,0,0,14,0.0697,0.2176,0,0,15.333,0,0
0,1139,179,86,13,1,1,0,0,1,2,30,0.0245,0.0417,0,0,4.156,0,0
1,175,11,28,1,1,1,0,0,0,0,11,0.0539,0.233,0,0,15.583,0,0
0,1007,156,63,11,1,1,0,0,0,2,9,0.0084,0.0845,0,0,4.599,3,1
0,1029,158,46,7,1,1,1,1,1,1,28,0.026,0.0555,1,1,4.552,0,1
1,147,22,29,3,1,1,0,0,0,0,0,0.0,0.0725,0,0,5.52,0,0
1,323,44,75,12,1,1,0,0,2,1,0,0.0,0.0283,0,0,5.679,0,0
1,173,16,35,8,1,1,0,0,0,0,29,0.1388,0.2397,2,1,7.417,0,0
0,1847,266,40,6,5,1,0,0,1,4,86,0.0456,0.1242,1,1,5.062,14,0
0,5080,808,35,6,21,1,0,0,0,22,397,0.0776,0.0772,1,1,4.48,6,0
0,581,98,61,11,0,0,0,0,1,4,16,0.0249,0.0892,0,0,4.055,0,1
0,1091,167,50,7,1,1,0,0,1,0,4,0.0035,0.0236,0,0,4.655,2,0
1,180,11,17,1,1,1,0,0,0,0,11,0.0556,0.2353,0,0,15.083,0,0
0,1548,244,61,11,0,0,0,0,0,1,30,0.0186,0.0427,0,0,4.443,1,1
0,10700,1645,61,11,9,1,9,1,1,11,578,0.0537,0.0769,0,0,4.758,2,1
0,1104,163,54,7,1,1,0,0,1,0,4,0.0035,0.0227,0,0,4.965,2,0
0,551,103,71,11,2,1,0,0,0,2,1,0.0016,0.0628,0,0,4.211,0,0
1,112,18,24,4,0,0,0,0,2,1,2,0.0146,0.0825,0,0,4.5,0,0
1,71,11,18,5,1,1,0,0,0,0,0,0.0,0.0282,0,0,4.438,0,0
1,151,25,25,5,1,1,0,0,0,2,0,0.0,0.0534,0,0,4.367,2,0
0,237,43,13,3,0,0,0,0,0,0,2,0.008,0.0649,0,0,4.065,1,0
0,2014,322,35,6,0,0,0,0,1,22,21,0.0102,0.1011,0,0,4.323,1,1
0,2950,483,76,10,4,1,0,0,0,1,14,0.0046,0.0333,0,0,4.692,0,1
0,1699,293,39,7,0,0,0,0,0,0,25,0.0144,0.0455,0,0,4.407,6,1
0,8830,1230,39,7,16,1,7,1,0,3,513,0.0578,0.1113,0,0,5.002,6,1
1,103,19,38,5,1,1,0,0,0,0,0,0.0,0.0182,0,0,4.583,1,0
1,269,40,15,3,1,1,0,0,0,1,0,0.0,0.0442,0,0,5.256,0,0
1,213,25,23,6,0,0,0,0,1,0,1,0.0042,0.0259,0,0,6.258,1,0
1,189,34,31,6,2,1,0,0,0,0,0,0.0,0.0303,0,0,4.125,0,0
1,152,23,17,3,0,0,0,0,1,0,5,0.0294,0.0635,0,0,5.038,0,0
1,156,23,25,3,1,1,0,0,0,0,0,0.0,0.0764,0,0,5.538,0,0
1,97,14,20,4,0,0,0,0,1,0,0,0.0,0.1705,0,0,4.889,0,0
1,113,22,24,5,1,1,0,0,0,0,0,0.0,0.0204,0,0,3.63,0,0
0,1093,180,37,6,0,0,0,0,0,1,75,0.0663,0.1711,0,0,4.081,0,0
0,637,105,63,11,2,1,0,0,0,2,16,0.0228,0.0911,0,0,4.138,1,1
0,10774,1721,90,14,1,1,0,0,18,3,172,0.0158,0.1023,2,1,4.777,9,0
0,1769,286,37,6,1,1,2,1,0,2,138,0.0764,0.1458,0,0,4.298,0,0
0,2538,444,37,6,3,1,0,0,0,0,30,0.0116,0.0444,0,0,4.482,0,1
0,797,130,96,15,3,1,0,0,0,0,13,0.0145,0.033,0,0,4.821,0,1
1,74,12,26,6,1,1,0,0,0,0,0,0.0,0.026,0,0,4.278,0,0
0,1124,194,30,4,0,0,0,0,1,1,54,0.0468,0.0561,0,0,4.061,0,1
1,165,11,29,1,1,1,0,0,0,0,11,0.0564,0.2275,0,0,14.833,0,0
1,176,11,30,1,1,1,0,0,0,0,11,0.0531,0.2179,0,0,15.833,0,0
0,1809,304,51,6,1,1,0,0,1,0,55,0.0296,0.0703,0,0,4.352,0,1
1,128,19,27,3,1,1,0,0,0,0,0,0.0,0.0744,0,0,5.5,0,0
0,1404,243,76,16,3,1,0,0,0,0,90,0.0608,0.0809,4,1,4.371,0,0
0,1234,202,36,7,0,0,0,0,1,1,71,0.0559,0.0933,0,0,4.187,1,1
0,3474,592,51,6,4,1,0,0,1,6,96,0.0272,0.0809,0,0,4.709,4,0
0,694,110,98,11,2,1,0,0,0,0,2,0.0025,0.0327,0,0,5.207,0,0
1,166,11,38,1,1,1,0,0,0,0,11,0.0537,0.2203,0,0,15.667,0,0
1,70,9,40,8,1,1,0,0,0,0,0,0.0,0.023,0,0,5.118,0,0
0,643,105,66,11,1,1,0,0,0,1,29,0.0408,0.0821,0,0,4.862,2,0
1,174,28,23,4,2,1,0,0,0,0,0,0.0,0.0267,0,0,4.688,0,0
0,2599,430,39,7,0,0,0,0,0,1,29,0.011,0.0505,0,0,4.373,8,1
0,225,39,31,6,0,0,0,0,0,1,11,0.0428,0.0938,0,0,3.8,0,0
0,2164,371,57,9,2,1,0,0,0,2,35,0.0158,0.0568,0,0,4.263,1,1
1,302,51,16,3,1,1,0,0,1,0,1,0.0031,0.0245,0,0,4.556,0,0
1,170,27,44,7,1,1,0,0,0,1,0,0.0,0.1302,0,0,4.971,0,0
1,54,9,35,9,1,1,0,0,0,0,0,0.0,0.0308,0,0,3.611,0,0
1,248,32,24,5,0,0,0,0,1,0,3,0.011,0.0271,0,0,6.054,0,0
1,248,46,60,14,1,1,0,0,2,0,6,0.0194,0.0529,0,0,3.883,0,0
1,33,5,70,7,0,0,0,0,0,0,21,0.2019,0.2,0,0,7.583,0,0
0,1598,257,70,12,4,1,0,0,0,3,35,0.021,0.0628,0,0,4.747,2,1
0,1856,299,54,9,4,1,0,0,0,1,16,0.0084,0.03,0,0,4.968,0,0
0,1070,166,102,12,2,1,0,0,0,0,10,0.0085,0.0424,0,0,5.09,0,1
0,285,63,51,9,0,0,0,0,0,0,16,0.0475,0.0575,0,0,3.361,0,1
0,570,94,71,13,1,1,0,0,0,1,24,0.0374,0.1039,0,0,4.29,0,0
0,1892,333,35,5,0,0,0,0,0,0,14,0.0073,0.0429,0,0,4.459,1,0
1,64,12,31,6,1,1,0,0,0,0,2,0.0208,0.0274,0,0,4.167,0,0
1,191,23,53,10,1,1,0,0,0,0,32,0.1306,0.2485,2,1,6.121,0,0
1,497,73,12,2,2,1,0,0,1,0,2,0.0039,0.1294,1,1,5.28,5,0
0,339,60,35,7,1,1,0,0,1,2,20,0.0533,0.0897,0,0,3.791,0,1
1,237,42,67,10,1,1,0,0,1,0,6,0.0197,0.0522,0,0,4.538,0,0
1,62,9,23,3,0,0,0,0,0,0,0,0.0,0.0139,0,0,6.0,0,0
1,169,11,28,1,1,1,0,0,0,0,11,0.0556,0.2353,0,0,15.083,0,0
1,177,11,29,1,1,1,0,0,0,0,11,0.0531,0.2291,0,0,15.833,0,0
0,1251,207,50,8,2,1,0,0,0,0,7,0.0054,0.0317,0,0,4.428,4,1
0,1216,190,70,12,2,1,0,0,0,1,35,0.0272,0.0748,0,0,4.881,2,1
1,194,25,41,6,1,1,0,0,1,0,0,0.0,0.044,0,0,5.871,0,0
1,1581,289,61,6,1,1,0,0,0,0,34,0.0207,0.044,0,0,4.434,0,1
0,558,87,55,10,0,0,0,0,0,0,48,0.0782,0.0315,0,0,4.093,0,0
0,477,69,22,3,2,1,0,0,2,0,15,0.03,0.0627,0,0,4.861,1,0
0,285,51,13,3,0,0,0,0,0,0,8,0.0268,0.0569,0,0,4.056,0,1
0,596,92,69,9,1,1,0,0,0,1,32,0.048,0.0271,0,0,4.713,0,0
0,2836,439,42,6,1,1,0,0,1,0,32,0.0111,0.0856,0,0,4.616,4,0
0,3800,628,55,8,20,1,0,0,2,22,387,0.1004,0.2081,8,1,4.731,1,0
1,52,8,23,3,0,0,0,0,0,0,0,0.0,0.0159,0,0,5.727,0,0
1,149,27,18,4,1,1,0,0,1,1,0,0.0,0.0413,0,0,3.903,1,0
1,148,24,24,5,2,1,0,0,0,0,0,0.0,0.0308,0,0,4.483,0,0
1,140,24,18,5,2,1,0,0,0,0,0,0.0,0.0345,0,0,4.0,0,0
1,177,27,56,7,1,1,0,0,1,0,0,0.0,0.2228,0,0,5.412,0,0
1,272,43,7,1,1,1,0,0,0,0,0,0.0,0.0502,0,0,4.977,0,0
0,4560,637,29,6,0,0,0,0,3,4,49,0.0107,0.0764,0,0,5.126,8,0
1,77,13,26,6,1,1,0,0,0,0,0,0.0,0.0267,0,0,3.947,0,0
1,164,21,55,9,1,1,0,0,0,0,0,0.0,0.0457,0,0,5.833,0,0
1,168,22,46,7,1,1,0,0,2,0,0,0.0,0.1138,0,0,5.759,0,0
0,541,92,46,7,1,1,0,0,1,1,3,0.0051,0.0274,1,1,4.081,0,1
0,1101,179,91,14,2,1,0,0,0,0,19,0.0159,0.0912,0,0,4.813,0,0
0,558,89,58,10,2,1,0,0,0,2,17,0.0276,0.0565,0,0,4.939,0,1
1,212,26,27,5,0,0,0,0,1,0,0,0.0,0.0357,0,0,6.323,1,0
0,377,62,14,3,0,0,0,0,1,0,8,0.0204,0.0593,0,0,4.015,0,1
1,260,41,41,9,1,1,0,0,2,3,8,0.0265,0.0402,0,0,4.64,0,0
1,507,76,27,4,1,1,0,0,6,1,0,0.0,0.0349,0,0,5.375,1,0
1,32,5,12,2,0,0,0,0,1,0,0,0.0,0.1892,0,0,5.286,0,0
0,416,58,58,10,2,1,0,0,0,1,8,0.0168,0.0517,0,0,5.647,0,1
1,166,17,61,12,1,1,0,0,0,0,27,0.1184,0.2531,1,1,6.552,0,0
1,363,57,32,4,1,1,0,0,0,1,1,0.0025,0.0511,0,0,5.148,1,0
1,148,19,50,8,1,1,0,0,4,0,3,0.0151,0.4662,0,0,5.593,1,0
1,99,16,21,5,1,1,0,0,0,0,0,0.0,0.0217,0,0,4.381,0,0
0,1003,149,91,12,6,1,0,0,0,0,24,0.0219,0.0783,0,0,5.41,0,0
0,738,113,58,10,3,1,0,0,1,2,17,0.0213,0.0561,0,0,4.87,0,1
0,2675,445,70,12,3,1,0,0,0,4,47,0.0171,0.0658,1,1,4.53,3,1
0,533,76,58,10,3,1,0,0,1,1,8,0.0135,0.0602,0,0,5.081,0,1
0,1314,220,70,12,1,1,0,0,0,3,39,0.0282,0.0822,0,0,4.414,2,1
0,726,129,17,4,0,0,0,0,0,4,16,0.0215,0.0647,0,0,4.188,1,1
0,519,81,37,6,0,0,0,0,0,1,24,0.0431,0.0427,0,0,4.586,0,1
0,1038,156,51,6,2,1,0,0,0,2,48,0.044,0.1876,0,0,4.87,2,1
1,75,12,39,5,1,1,0,0,0,0,0,0.0,0.0217,0,0,5.412,0,0
1,299,47,27,5,1,1,0,0,2,0,0,0.0,0.03,0,0,5.135,0,0
1,171,12,28,1,1,1,0,0,0,0,20,0.1,0.2609,0,0,14.0,0,0
0,1653,299,51,6,1,1,0,0,1,2,38,0.0223,0.0769,0,0,4.216,0,1
0,788,93,58,10,2,1,0,0,1,1,10,0.0118,0.0664,0,0,5.087,0,1
0,3203,419,27,6,0,0,0,0,0,0,39,0.0121,0.2075,1,1,4.866,3,0
0,4053,640,70,11,3,1,0,0,0,6,49,0.0119,0.0797,0,0,5.106,0,0
0,4262,589,45,6,5,1,0,0,1,0,86,0.02,0.0701,0,0,5.563,0,0
0,2013,344,18,4,0,0,0,0,0,4,44,0.0217,0.0581,0,0,4.23,1,1
1,595,100,53,7,1,1,0,0,2,0,0,0.0,0.0311,0,0,4.813,1,0
0,2299,397,51,6,1,1,0,0,1,4,40,0.017,0.0855,0,0,4.132,0,1
0,2963,542,51,6,2,1,0,0,1,5,66,0.0219,0.0601,0,0,4.1,3,1
0,887,155,61,11,0,0,0,0,1,1,16,0.0169,0.0544,0,0,4.211,0,1
1,65,10,87,9,0,0,0,0,0,0,21,0.1373,0.3,0,0,6.895,0,0
0,6460,1041,56,12,3,1,9,1,1,11,260,0.0399,0.0717,6,1,4.167,0,1
0,18885,2569,33,6,49,1,0,0,1,36,858,0.0454,0.0514,4,1,4.785,7,0
1,150,24,24,5,2,1,0,0,0,0,0,0.0,0.0303,0,0,4.552,0,0
1,144,24,31,6,2,1,0,0,0,0,2,0.0114,0.0308,0,0,4.4,0,0
0,734,116,34,4,2,1,0,0,0,1,29,0.0377,0.0768,0,0,5.125,2,0
0,595,98,86,13,1,1,0,0,0,3,20,0.0293,0.054,0,0,4.369,0,0
0,812,134,46,8,3,1,0,0,0,1,9,0.0105,0.0405,0,0,4.732,0,1
0,579,82,61,11,0,0,0,0,0,1,34,0.053,0.3007,0,0,4.978,0,1
0,745,103,52,8,1,1,0,0,0,0,10,0.0125,0.0592,0,0,5.261,1,0
0,919,116,102,12,2,1,0,0,1,0,2,0.002,0.0475,0,0,5.641,0,1
0,1132,178,60,11,0,0,0,0,0,1,34,0.0285,0.1721,0,0,4.73,0,1
0,544,71,47,8,0,0,0,0,1,2,11,0.0186,0.0449,0,0,4.658,0,0
0,1106,170,49,7,1,1,0,0,0,0,55,0.0476,0.1029,6,1,5.034,4,0
0,2695,432,63,11,4,1,0,0,0,0,44,0.0159,0.1324,0,0,4.533,0,0
1,151,20,31,3,1,1,0,0,0,0,0,0.0,0.068,0,0,6.391,0,0
1,302,40,18,4,0,0,0,0,1,0,0,0.0,0.0265,0,0,6.0,0,0
1,29,4,74,7,0,0,0,0,0,0,22,0.2115,0.25,0,0,8.182,0,0
0,1703,264,48,9,4,1,0,0,0,0,50,0.0285,0.1917,0,0,4.374,0,1
1,82,15,24,3,1,1,0,0,0,0,0,0.0,0.0366,0,0,4.556,0,0
0,845,162,51,6,0,0,0,0,1,1,34,0.0379,0.0567,0,0,4.089,1,1
0,3116,534,37,6,2,1,1,1,0,0,127,0.0403,0.0792,2,1,4.381,2,1
0,1831,279,48,9,4,1,0,0,1,0,35,0.0186,0.1769,0,0,4.573,0,1
0,872,135,60,11,0,0,0,0,0,1,31,0.0332,0.1988,0,0,4.726,0,1
1,69,10,52,4,0,0,0,0,3,0,17,0.1393,0.1687,0,0,7.143,0,0
0,2158,371,35,6,0,0,0,0,0,0,67,0.0305,0.0542,0,0,4.483,2,0
1,387,63,64,10,1,1,0,0,2,0,10,0.0221,0.0348,0,0,4.863,0,0
0,1973,348,51,6,1,1,0,0,0,4,21,0.0104,0.0707,0,0,4.133,1,1
0,898,146,43,7,2,1,0,0,0,2,20,0.0212,0.0657,0,0,4.719,2,1
0,1362,201,53,12,2,1,0,0,1,2,6,0.0042,0.0433,0,0,4.808,0,1
0,9574,1658,51,6,7,1,1,1,1,6,770,0.08,0.116,2,1,4.334,4,1
0,1113,204,39,7,0,0,0,0,0,0,12,0.0104,0.0631,0,0,4.114,0,1
1,180,31,35,6,2,1,0,0,0,0,0,0.0,0.0245,0,0,4.405,0,0
0,2003,310,48,9,4,1,0,0,0,0,58,0.0283,0.1818,0,0,4.549,1,1
1,84,12,117,15,0,0,0,0,0,0,15,0.0743,0.1319,0,0,5.889,0,0
1,146,19,55,8,1,1,0,0,1,1,0,0.0,0.2774,0,0,5.741,0,0
1,103,17,63,14,0,0,0,0,0,0,0,0.0,0.0224,0,0,4.323,0,0
1,490,78,26,4,0,0,0,0,2,0,20,0.0387,0.084,0,0,5.037,0,0
0,5320,733,65,8,1,1,0,0,0,6,28,0.0052,0.0438,0,0,5.555,0,0
1,494,73,14,2,2,1,0,0,1,0,2,0.0039,0.1291,1,1,5.293,4,0
1,113,22,38,5,1,1,0,0,0,0,0,0.0,0.0179,0,0,4.148,0,0
0,1003,170,70,12,1,1,0,0,0,2,18,0.0168,0.0676,0,0,4.5,1,1
0,1276,221,45,7,0,0,0,0,0,1,61,0.0461,0.1606,0,0,4.123,2,1
0,1207,178,102,12,3,1,0,0,0,0,24,0.0183,0.0416,0,0,5.305,0,1
0,830,125,51,8,2,1,0,0,0,0,30,0.034,0.0746,0,0,5.113,0,1
1,111,18,24,3,1,1,0,0,0,0,0,0.0,0.018,0,0,5.286,0,0
0,796,107,37,6,2,1,0,0,1,0,2,0.0024,0.0674,0,0,5.027,0,1
1,179,24,39,6,1,1,0,0,3,0,5,0.0228,0.0938,2,1,5.5,0,0
0,1233,186,58,10,3,1,0,0,0,3,39,0.0302,0.0529,0,0,4.776,0,1
0,813,137,86,13,1,1,0,0,0,4,22,0.0244,0.0455,0,0,4.267,0,0
0,4513,603,39,7,3,1,0,0,0,0,85,0.0187,0.0497,0,0,4.557,3,1
0,1607,250,102,12,2,1,0,0,0,0,10,0.0058,0.0353,0,0,4.981,0,1
0,2871,525,46,7,0,0,1,1,0,2,35,0.012,0.0318,0,0,4.139,2,1
0,1220,199,63,10,1,1,0,0,0,1,100,0.0779,0.0843,0,0,4.23,0,1
0,329,52,62,8,1,1,0,0,0,1,21,0.0536,0.1074,0,0,5.317,1,0
1,53,8,22,3,0,0,0,0,0,0,0,0.0,0.0159,0,0,5.727,0,0
1,105,17,22,3,0,0,0,0,0,0,4,0.0312,0.0297,0,0,5.25,1,0
1,165,12,35,1,1,1,0,0,0,0,20,0.0995,0.2469,0,0,14.077,0,0
0,920,133,24,4,3,1,0,0,0,2,16,0.0169,0.0609,0,0,4.65,0,0
0,513,90,63,10,0,0,0,0,0,1,17,0.0295,0.0525,0,0,4.17,0,1
0,1282,211,39,7,0,0,0,0,0,1,34,0.0257,0.169,0,0,4.5,2,1
0,766,119,44,8,2,1,0,0,0,1,0,0.0,0.0496,0,0,5.126,0,0
0,835,125,50,8,2,1,0,0,0,0,50,0.0564,0.0748,0,0,5.15,0,1
0,578,79,58,10,2,1,0,0,0,1,10,0.0157,0.1003,0,0,4.899,0,1
0,913,141,45,6,5,1,0,0,0,1,5,0.0052,0.0806,0,0,5.163,0,0
0,719,122,70,10,0,0,0,0,0,1,35,0.0443,0.0435,0,0,4.462,1,1
0,2942,528,33,5,0,0,0,0,0,3,12,0.004,0.0194,1,1,4.27,3,1
1,1588,289,61,6,1,1,0,0,0,0,41,0.0248,0.0441,0,0,4.444,0,1
0,1129,166,51,9,0,0,0,0,1,3,54,0.0457,0.0356,0,0,4.526,0,1
1,141,23,38,5,2,1,0,0,0,0,0,0.0,0.029,0,0,4.929,0,0
1,207,23,14,4,0,0,0,0,1,0,0,0.0,0.044,0,0,6.741,0,0
0,6653,1219,30,5,0,0,0,0,18,0,35,0.0052,0.0318,0,0,4.042,2,0
1,57,8,48,4,0,0,0,0,3,0,17,0.1604,0.1594,0,0,7.167,0,0
1,163,10,28,1,1,1,0,0,0,0,14,0.0729,0.2875,0,0,16.0,0,0
0,782,116,40,7,0,0,0,0,0,1,33,0.0401,0.2184,0,0,4.959,4,1
0,2780,427,55,7,1,1,0,0,0,0,40,0.0141,0.0726,0,0,5.359,0,0
0,1077,142,35,6,1,1,0,0,0,1,61,0.0548,0.0992,0,0,4.514,0,1
1,353,50,25,4,1,1,0,0,5,0,0,0.0,0.0629,0,0,5.593,0,0
0,73,10,45,8,0,0,0,0,1,0,0,0.0,0.1429,0,0,4.667,0,0
1,104,22,18,5,1,1,0,0,0,0,0,0.0,0.022,0,0,3.37,0,0
1,157,25,24,5,2,1,0,0,0,0,0,0.0,0.029,0,0,4.6,0,0
1,153,26,235,43,1,1,0,0,5,1,4,0.0103,0.1003,1,1,4.246,0,0
1,129,21,24,4,0,0,0,0,0,0,1,0.0065,0.032,0,0,5.04,0,0
0,881,138,70,12,4,1,0,0,1,2,38,0.0399,0.0879,0,0,4.747,2,1
1,171,21,28,3,1,1,0,0,0,0,0,0.0,0.0719,0,0,6.375,0,0
0,476,79,51,10,1,1,0,0,1,1,22,0.0417,0.0833,0,0,4.157,0,1
0,1175,186,64,8,0,0,0,0,0,0,4,0.0032,0.0463,0,0,5.253,0,0
1,310,56,18,4,1,1,0,0,0,1,2,0.0061,0.0524,0,0,4.167,1,0
1,87,13,14,3,0,0,0,0,0,0,0,0.0,0.0353,0,0,5.312,0,0
0,1492,247,35,6,0,0,0,0,0,5,23,0.0151,0.0627,0,0,4.447,0,1
1,195,27,29,4,1,1,0,0,0,0,0,0.0,0.0405,0,0,5.581,0,0
1,99,16,34,6,1,1,0,0,0,0,0,0.0,0.0192,0,0,4.727,0,0
1,66,11,49,5,0,0,0,0,3,0,23,0.1983,0.1304,0,0,5.75,0,0
1,40,6,21,3,0,0,0,0,0,0,0,0.0,0.02,0,0,5.556,0,0
